,electricity,date,timestamp,기온(°C),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),전운량(10분위),시정(10m),지면온도(°C)
227,4571.387976282342,6,1547982000.0,3.6,3.9,360,50,4.0,-5.8,1015.6,1024.7,1.0,1870,7.5
228,4621.469720843015,6,1547985600.0,3.9,2.5,20,47,3.8,-6.4,1015.2,1024.2,2.0,1973,8.4
229,4710.587172692889,6,1547989200.0,3.6,3.2,20,49,3.9,-6.1,1014.3,1023.3,2.0,1977,9.0
230,4802.019490810217,6,1547992800.0,3.8,3.3,20,45,3.6,-7.0,1014.5,1023.5,2.0,1892,9.1
231,4863.40949754056,6,1547996400.0,3.7,3.3,20,43,3.4,-7.7,1014.1,1023.1,0.0,2000,9.0
232,4900.218352473828,6,1548000000.0,2.8,2.7,360,45,3.4,-7.9,1014.7,1023.8,0.0,2000,6.2
233,4926.222042467229,6,1548003600.0,1.6,3.4,20,47,3.2,-8.5,1014.7,1023.8,0.0,2000,2.5
234,4942.3051709718275,6,1548007200.0,0.4,3.4,20,54,3.4,-7.8,1015.4,1024.6,0.0,2000,-0.3
235,4898.675405350929,6,1548010800.0,0.0,2.4,20,55,3.4,-7.9,1016.3,1025.5,0.0,2000,-1.0
236,4771.300355003149,6,1548014400.0,-0.2,2.3,20,57,3.4,-7.7,1016.4,1025.6,0.0,2000,-1.5
237,4626.472871147762,6,1548018000.0,-0.5,1.4,360,58,3.4,-7.7,1016.8,1026.0,0.0,2000,-2.0
238,4528.842762074284,6,1548021600.0,-0.6,1.9,20,57,3.3,-8.0,1017.2,1026.4,0.0,2000,-2.4
239,4467.607351631309,6,1548025200.0,-0.5,2.5,360,56,3.3,-8.2,1017.5,1026.7,0.0,2000,-2.7
240,4389.987657776654,0,1548028800.0,-0.6,1.9,360,55,3.2,-8.5,1017.4,1026.6,0.0,2000,-3.1
241,4295.938730890543,0,1548032400.0,-0.8,1.6,320,58,3.3,-8.0,1017.6,1026.8,0.0,2000,-3.3
242,4220.101668088671,0,1548036000.0,-0.9,1.9,20,58,3.3,-8.1,1017.3,1026.5,0.0,2000,-3.6
243,4164.174212674086,0,1548039600.0,-1.2,1.3,20,61,3.4,-7.7,1017.0,1026.2,0.0,2000,-3.9
244,4129.991357072724,0,1548043200.0,-1.6,2.1,50,63,3.4,-7.7,1016.6,1025.9,0.0,2000,-3.6
245,4117.1334354252995,0,1548046800.0,-1.8,3.0,50,65,3.5,-7.5,1016.1,1025.4,8.0,2000,-3.4
246,4104.497898807497,0,1548050400.0,-1.7,0.7,20,65,3.5,-7.4,1016.0,1025.3,5.0,2000,-2.7
247,4107.05140754969,0,1548054000.0,-1.1,0.3,0,63,3.6,-7.2,1016.2,1025.4,10.0,2000,-2.4
248,4150.079949068246,0,1548057600.0,-1.3,0.6,20,65,3.6,-7.0,1016.1,1025.3,7.0,2000,-2.4
249,4199.359920563012,0,1548061200.0,-0.2,0.3,0,62,3.7,-6.6,1016.7,1025.9,8.0,1997,-1.4
250,4232.744391800558,0,1548064800.0,0.5,0.5,50,60,3.8,-6.3,1017.1,1026.3,8.0,2000,-0.9
251,4283.347862426556,0,1548068400.0,2.8,0.5,340,55,4.1,-5.3,1016.9,1026.0,3.0,1991,2.5
252,4361.902536578314,0,1548072000.0,3.7,1.4,270,52,4.2,-5.2,1015.8,1024.9,3.0,1909,8.8
253,4443.5098099657125,0,1548075600.0,6.3,2.1,270,46,4.4,-4.4,1014.5,1023.5,0.0,1980,13.0
254,4545.240802520997,0,1548079200.0,7.7,1.5,320,39,4.1,-5.4,1013.6,1022.5,0.0,2000,14.2
255,4684.687908815328,0,1548082800.0,7.5,2.5,250,43,4.5,-4.2,1013.3,1022.2,0.0,2000,13.3
256,4822.485189897717,0,1548086400.0,6.7,2.4,270,43,4.2,-5.0,1013.2,1022.1,0.0,1999,10.7
257,4920.055895088694,0,1548090000.0,6.3,1.1,270,49,4.7,-3.6,1012.8,1021.8,0.0,2000,6.2
258,4978.953055070788,0,1548093600.0,4.5,1.5,270,55,4.6,-3.7,1012.9,1021.9,0.0,2000,2.1
259,5046.519155868703,0,1548097200.0,3.8,1.0,270,60,4.8,-3.2,1013.2,1022.2,2.0,1981,-0.3
260,5097.407441003821,0,1548100800.0,3.1,1.5,250,63,4.8,-3.2,1013.2,1022.3,0.0,1985,-0.9
261,5069.609892919445,0,1548104400.0,2.8,1.2,250,65,4.9,-3.1,1013.5,1022.6,0.0,1853,-1.2
262,5003.655785902279,0,1548108000.0,2.8,0.5,250,64,4.8,-3.3,1013.4,1022.5,0.0,1871,-1.7
263,4891.379923242732,0,1548111600.0,1.9,0.6,160,68,4.8,-3.3,1013.3,1022.4,0.0,1734,-2.1
264,4707.964150348946,1,1548115200.0,1.6,1.0,200,73,5.0,-2.7,1013.4,1022.5,0.0,1740,-2.5
265,4552.985173541069,1,1548118800.0,0.9,0.8,70,76,5.0,-2.8,1013.2,1022.3,0.0,1668,-2.9
266,4480.3406048807565,1,1548122400.0,0.5,0.0,0,77,4.9,-3.0,1013.3,1022.5,0.0,1666,-3.3
267,4441.5966469985215,1,1548126000.0,0.0,0.6,250,84,5.2,-2.3,1013.4,1022.6,0.0,1253,-3.6
268,4438.438555091526,1,1548129600.0,-0.3,0.8,230,87,5.2,-2.2,1013.0,1022.2,0.0,1086,-3.9
269,4544.608728640765,1,1548133200.0,-0.6,0.7,90,84,4.9,-2.9,1012.6,1021.8,0.0,1456,-4.1
270,4822.436206491381,1,1548136800.0,-1.4,0.0,0,89,4.9,-2.9,1012.1,1021.3,0.0,1185,-4.4
271,5284.726706091591,1,1548140400.0,-2.0,0.5,270,90,4.8,-3.4,1012.3,1021.5,0.0,1046,-4.7
272,5832.200768095213,1,1548144000.0,-1.9,0.8,250,90,4.8,-3.3,1012.8,1022.0,0.0,1052,-4.8
273,6241.067947197194,1,1548147600.0,-0.7,0.3,0,85,4.9,-2.9,1013.2,1022.4,0.0,835,-2.6
274,6375.020167452137,1,1548151200.0,1.5,0.6,230,75,5.1,-2.4,1013.5,1022.6,0.0,933,-0.6
275,6309.233693203127,1,1548154800.0,3.7,0.9,230,65,5.2,-2.2,1013.3,1022.3,0.0,820,4.2
276,6175.4096907978765,1,1548158400.0,6.0,1.0,250,57,5.4,-1.8,1012.8,1021.8,0.0,869,9.2
277,6069.066729553529,1,1548162000.0,8.1,1.6,230,51,5.5,-1.4,1012.0,1020.9,0.0,861,13.5
278,6039.818033622766,1,1548165600.0,9.4,2.1,250,46,5.4,-1.6,1011.2,1020.0,0.0,906,14.3
279,6062.005359717054,1,1548169200.0,8.9,2.8,290,25,2.8,-10.1,1011.1,1019.9,0.0,1487,13.1
280,6076.549580022488,1,1548172800.0,8.5,2.6,290,26,2.9,-9.9,1011.4,1020.2,0.0,1504,10.3
281,6028.97556088358,1,1548176400.0,7.9,2.0,270,36,3.8,-6.2,1011.7,1020.6,0.0,1221,6.2
282,5890.545629567359,1,1548180000.0,6.4,1.8,270,48,4.6,-3.8,1011.6,1020.5,0.0,943,2.5
283,5701.6447809517795,1,1548183600.0,5.4,1.9,270,53,4.8,-3.4,1011.9,1020.9,0.0,890,0.0
284,5522.622566563341,1,1548187200.0,5.1,1.2,230,56,4.9,-2.9,1012.0,1021.0,0.0,848,-1.2
285,5354.438727831206,1,1548190800.0,4.6,1.1,200,58,4.9,-2.9,1012.1,1021.1,4.0,827,-0.6
286,5175.672023007585,1,1548194400.0,4.7,1.7,200,59,5.0,-2.6,1012.2,1021.2,0.0,798,-0.8
287,5010.843232534253,1,1548198000.0,4.1,0.8,200,63,5.2,-2.3,1012.0,1021.0,0.0,733,-1.3
288,4894.096573465769,2,1548201600.0,3.4,0.6,180,69,5.4,-1.7,1011.9,1020.9,6.0,647,-1.1
289,4788.38087727404,2,1548205200.0,2.9,0.3,0,74,5.6,-1.2,1011.9,1021.0,0.0,558,-1.5
290,4677.802569204794,2,1548208800.0,2.3,0.7,250,76,5.5,-1.5,1011.9,1021.0,1.0,499,-1.6
291,4621.217573595053,2,1548212400.0,2.1,0.0,0,80,5.7,-0.9,1011.8,1020.9,4.0,450,-1.6
292,4618.860080978268,2,1548216000.0,1.3,0.7,250,82,5.5,-1.4,1011.3,1020.4,3.0,438,-1.8
293,4679.504953569936,2,1548219600.0,1.1,0.2,0,84,5.6,-1.3,1010.8,1019.9,4.0,438,-1.9
294,4882.249205533382,2,1548223200.0,1.4,0.4,0,81,5.5,-1.5,1011.0,1020.1,7.0,450,-1.3
295,5281.443925782085,2,1548226800.0,1.0,0.4,0,84,5.5,-1.4,1011.2,1020.3,7.0,394,-2.1
296,5800.407562683706,2,1548230400.0,1.0,0.4,0,86,5.7,-1.0,1011.8,1020.9,8.0,387,-2.1
297,6192.75408964001,2,1548234000.0,2.3,0.2,0,84,6.1,-0.1,1012.0,1021.1,0.0,359,-1.4
298,6302.7793872362145,2,1548237600.0,4.6,0.5,200,78,6.6,1.0,1012.3,1021.3,0.0,422,0.8
299,6215.2966526378605,2,1548241200.0,6.9,1.1,200,69,6.8,1.5,1012.6,1021.5,0.0,507,8.0
300,6096.780049532946,2,1548244800.0,8.4,1.4,250,58,6.4,0.6,1012.4,1021.3,0.0,551,12.9
301,6015.44760096751,2,1548248400.0,9.8,1.7,320,32,3.9,-6.1,1011.9,1020.7,0.0,1072,14.7
302,5954.148445535975,2,1548252000.0,10.0,2.5,290,37,4.5,-4.0,1011.4,1020.2,0.0,1134,15.1
303,5920.185696874511,2,1548255600.0,9.4,1.7,290,39,4.6,-3.8,1011.4,1020.2,0.0,1055,13.6
304,5899.65362005649,2,1548259200.0,8.8,2.6,290,38,4.3,-4.7,1011.9,1020.7,0.0,1431,11.2
305,5811.47537792949,2,1548262800.0,7.4,2.0,290,51,5.3,-2.0,1012.4,1021.3,0.0,753,7.0
306,5614.8312633746555,2,1548266400.0,5.9,2.2,340,54,5.0,-2.7,1012.9,1021.9,0.0,821,3.2
307,5381.680280801351,2,1548270000.0,5.2,1.6,320,36,3.2,-8.6,1013.2,1022.2,0.0,1955,0.7
308,5191.670354071522,2,1548273600.0,4.2,1.1,290,36,3.0,-9.5,1013.7,1022.7,0.0,2000,-1.3
309,5043.376146901437,2,1548277200.0,3.1,1.1,50,47,3.6,-7.1,1014.2,1023.3,0.0,2000,-1.2
310,4923.207299554211,2,1548280800.0,2.9,0.8,110,49,3.7,-6.7,1014.5,1023.6,0.0,2000,-1.7
311,4833.678249688764,2,1548284400.0,2.5,0.5,20,51,3.7,-6.6,1014.4,1023.5,0.0,2000,-2.2
312,4740.025261554793,3,1548288000.0,2.3,0.7,340,54,3.9,-6.0,1014.6,1023.7,0.0,2000,-2.6
313,4625.893122346732,3,1548291600.0,1.9,1.7,20,56,3.9,-5.9,1014.8,1023.9,0.0,2000,-2.7
314,4500.03300224171,3,1548295200.0,1.4,1.2,360,58,3.9,-5.9,1015.1,1024.2,0.0,2000,-3.2
315,4395.058813660264,3,1548298800.0,0.6,1.2,360,57,3.6,-6.9,1015.4,1024.6,0.0,2000,-3.3
316,4366.397431024468,3,1548302400.0,-0.3,2.3,20,62,3.7,-6.7,1015.4,1024.6,0.0,2000,-4.2
317,4440.92013253378,3,1548306000.0,-0.6,0.6,50,56,3.3,-8.3,1015.5,1024.7,0.0,2000,-4.6
318,4680.495255182964,3,1548309600.0,-0.7,0.6,50,55,3.2,-8.6,1015.7,1024.9,0.0,2000,-5.0
319,5127.385476786276,3,1548313200.0,-1.3,0.2,0,58,3.2,-8.5,1015.8,1025.0,0.0,2000,-5.6
320,5649.022223401689,3,1548316800.0,-1.5,0.2,0,57,3.1,-8.9,1016.4,1025.7,0.0,2000,-5.7
321,6015.301052921181,3,1548320400.0,0.1,1.1,20,45,2.8,-10.4,1016.6,1025.8,0.0,1997,-3.0
322,6134.19003648738,3,1548324000.0,2.1,1.5,20,34,2.4,-12.1,1017.2,1026.3,0.0,1968,0.1
323,6077.326229957517,3,1548327600.0,4.2,2.3,70,23,1.9,-15.1,1017.2,1026.2,0.0,2000,5.0
324,5954.33553431085,3,1548331200.0,5.2,2.1,20,22,1.9,-14.8,1016.4,1025.4,0.0,2000,10.0
325,5857.900613278766,3,1548334800.0,6.6,1.4,360,19,1.8,-15.4,1015.8,1024.8,0.0,2000,14.0
326,5802.2353970698805,3,1548338400.0,8.3,1.6,20,11,1.2,-20.5,1014.8,1023.7,0.0,1962,15.3
327,5774.810135134259,3,1548342000.0,9.0,1.3,270,9,1.0,-22.2,1014.4,1023.3,0.0,2000,14.8
328,5789.110269397014,3,1548345600.0,9.3,1.3,20,9,1.1,-22.0,1014.6,1023.4,0.0,2000,12.0
329,5778.833635060706,3,1548349200.0,7.8,1.5,320,10,1.1,-22.0,1014.7,1023.6,0.0,2000,7.0
330,5656.7496140729045,3,1548352800.0,5.9,1.6,340,15,1.4,-18.8,1014.9,1023.9,0.0,2000,2.3
331,5498.023279530798,3,1548356400.0,4.4,1.1,320,22,1.8,-15.5,1015.4,1024.4,0.0,2000,-0.6
332,5391.776806152553,3,1548360000.0,2.9,1.2,20,30,2.3,-13.0,1015.5,1024.6,0.0,2000,-1.4
333,5280.355877131039,3,1548363600.0,2.0,1.3,50,37,2.6,-11.1,1015.6,1024.7,0.0,2000,-2.0
334,5126.899086105123,3,1548367200.0,0.9,1.0,20,45,2.9,-9.7,1016.1,1025.3,0.0,2000,-2.6
335,4963.619178971243,3,1548370800.0,0.9,1.3,50,48,3.1,-8.8,1016.5,1025.7,0.0,2000,-3.0
336,4811.272302462461,4,1548374400.0,0.0,1.4,50,52,3.2,-8.7,1016.1,1025.3,0.0,2000,-3.6
337,4682.519682569074,4,1548378000.0,-0.2,1.1,20,55,3.3,-8.1,1016.2,1025.4,0.0,2000,-4.0
338,4583.013424447345,4,1548381600.0,-0.8,1.3,290,59,3.4,-7.8,1016.3,1025.5,9.0,2000,-3.9
339,4505.780221343463,4,1548385200.0,-1.0,0.3,0,60,3.4,-7.7,1016.4,1025.6,9.0,2000,-3.3
340,4466.415946622563,4,1548388800.0,-0.8,0.8,290,59,3.4,-7.8,1016.0,1025.2,9.0,2000,-3.3
341,4531.272239702408,4,1548392400.0,-1.2,0.1,0,60,3.4,-7.9,1015.6,1024.8,9.0,2000,-4.0
342,4756.765899635093,4,1548396000.0,-1.8,0.6,230,66,3.5,-7.3,1015.8,1025.1,6.0,1979,-4.3
343,5150.593589299,4,1548399600.0,-1.4,0.2,0,67,3.7,-6.7,1015.6,1024.8,8.0,1956,-4.2
344,5629.119020550382,4,1548403200.0,-1.6,0.1,0,68,3.7,-6.7,1015.9,1025.2,8.0,1951,-3.9
345,5976.222202541583,4,1548406800.0,0.0,0.3,0,64,3.9,-6.0,1016.1,1025.3,5.0,1703,-1.4
346,6057.3765784980515,4,1548410400.0,1.4,0.6,270,56,3.8,-6.4,1016.4,1025.6,5.0,1611,0.7
347,5966.225194149016,4,1548414000.0,3.5,1.3,250,49,3.8,-6.2,1016.5,1025.6,7.0,1842,5.3
348,5855.293010902407,4,1548417600.0,5.0,1.8,270,51,4.4,-4.3,1015.7,1024.7,7.0,1968,7.0
349,5782.376046658093,4,1548421200.0,4.7,2.6,320,50,4.3,-4.8,1014.9,1023.9,8.0,1819,7.6
350,5733.266460812338,4,1548424800.0,4.8,2.2,340,51,4.4,-4.5,1014.2,1023.2,8.0,1868,8.7
351,5718.796414921006,4,1548428400.0,4.8,2.8,290,50,4.3,-4.7,1013.8,1022.8,5.0,1553,8.3
352,5745.362409841833,4,1548432000.0,3.8,3.2,290,46,3.7,-6.7,1014.0,1023.0,4.0,1931,6.9
353,5743.176278003931,4,1548435600.0,2.3,2.8,340,51,3.7,-6.8,1014.5,1023.6,6.0,1914,3.5
354,5650.972544691933,4,1548439200.0,0.8,3.7,320,49,3.2,-8.7,1015.1,1024.3,5.0,2000,-0.4
355,5496.392241821186,4,1548442800.0,0.5,2.6,340,50,3.2,-8.7,1015.6,1024.8,0.0,2000,-1.4
356,5339.654742218077,4,1548446400.0,0.0,2.8,360,52,3.2,-8.7,1016.2,1025.4,0.0,2000,-1.6
357,5206.536340202381,4,1548450000.0,-0.1,2.5,20,52,3.2,-8.7,1016.6,1025.8,7.0,2000,-1.9
358,5072.008790044149,4,1548453600.0,-0.1,2.8,360,51,3.1,-9.0,1016.8,1026.0,8.0,2000,-1.7
359,4918.666079548082,4,1548457200.0,-0.3,3.4,20,48,2.9,-10.0,1017.0,1026.2,3.0,2000,-1.8
360,4790.335959827083,5,1548460800.0,-0.5,3.0,20,49,2.9,-9.9,1017.3,1026.5,8.0,2000,-1.9
361,4696.578529448641,5,1548464400.0,-1.1,3.4,20,48,2.7,-10.7,1017.6,1026.8,0.0,2000,-2.1
362,4616.2222541283645,5,1548468000.0,-1.6,3.0,20,47,2.6,-11.4,1017.8,1027.1,4.0,2000,-3.0
363,4560.48500359914,5,1548471600.0,-1.8,3.4,20,45,2.4,-12.1,1017.8,1027.1,0.0,2000,-3.6
364,4537.3773220287985,5,1548475200.0,-2.1,1.8,20,45,2.4,-12.4,1018.2,1027.5,0.0,2000,-4.1
365,4605.870106570524,5,1548478800.0,-2.2,2.4,20,45,2.3,-12.5,1018.1,1027.4,0.0,2000,-4.5
366,4842.720917250749,5,1548482400.0,-2.2,0.2,0,48,2.5,-11.7,1018.1,1027.4,0.0,2000,-4.7
367,5237.061217352001,5,1548486000.0,-2.9,0.8,20,53,2.6,-11.1,1018.2,1027.5,0.0,2000,-5.2
368,5682.633466675417,5,1548489600.0,-2.6,0.3,0,57,2.9,-9.9,1018.8,1028.1,2.0,2000,-5.1
369,6006.573104113551,5,1548493200.0,-1.2,3.2,20,57,3.2,-8.6,1019.5,1028.8,8.0,1974,-2.3
370,6111.016933938237,5,1548496800.0,-0.5,4.3,20,49,2.9,-9.9,1019.6,1028.8,2.0,1960,0.4
371,6075.9757882730955,5,1548500400.0,-0.4,3.6,20,44,2.6,-11.1,1020.0,1029.2,0.0,1921,3.4
372,6025.70469845259,5,1548504000.0,0.8,2.5,20,35,2.3,-12.9,1019.8,1029.0,0.0,1995,7.4
373,6000.077057849729,5,1548507600.0,2.4,1.9,340,27,2.0,-14.7,1019.1,1028.2,0.0,2000,11.3
374,5987.331708560144,5,1548511200.0,3.3,2.0,360,27,2.1,-13.9,1018.5,1027.6,0.0,1966,12.9
375,5959.67637452118,5,1548514800.0,2.8,2.7,340,24,1.8,-15.8,1018.6,1027.7,0.0,2000,11.7
376,5901.484582642189,5,1548518400.0,3.6,1.5,320,26,2.1,-14.1,1018.7,1027.8,0.0,1997,9.3
377,5788.359112895961,5,1548522000.0,2.4,1.6,360,28,2.0,-14.2,1019.3,1028.4,0.0,2000,4.3
378,5573.312032917793,5,1548525600.0,0.8,1.2,360,38,2.5,-11.9,1019.4,1028.6,0.0,2000,-0.4
379,5302.653919962268,5,1548529200.0,-0.3,1.1,290,45,2.7,-10.8,1020.1,1029.3,0.0,2000,-1.8
380,5095.832778873031,5,1548532800.0,-0.9,0.9,340,53,3.0,-9.2,1020.7,1030.0,0.0,2000,-2.5
381,4962.810341533557,5,1548536400.0,-1.3,1.7,20,57,3.2,-8.7,1021.1,1030.4,0.0,2000,-3.2
382,4842.550261307835,5,1548540000.0,-1.7,0.2,0,56,3.0,-9.3,1021.8,1031.1,0.0,2000,-3.9
383,4718.636047110683,5,1548543600.0,-1.7,1.0,70,57,3.1,-9.1,1021.5,1030.8,2.0,2000,-4.3
384,4591.9117729111185,6,1548547200.0,-1.8,1.2,50,67,3.6,-7.1,1021.4,1030.7,3.0,2000,-4.6
385,4482.426140190241,6,1548550800.0,-2.2,1.5,70,68,3.5,-7.3,1021.1,1030.4,0.0,2000,-4.9
386,4402.125969078646,6,1548554400.0,-2.0,0.8,20,71,3.8,-6.5,1020.7,1030.0,0.0,2000,-5.4
387,4340.971080799952,6,1548558000.0,-3.4,0.3,0,76,3.6,-7.0,1021.0,1030.4,0.0,2000,-5.9
388,4305.389328558663,6,1548561600.0,-4.0,0.5,250,78,3.6,-7.2,1021.0,1030.4,0.0,2000,-6.4
389,4300.851158330798,6,1548565200.0,-4.4,0.4,0,78,3.5,-7.6,1020.9,1030.3,0.0,2000,-6.8
390,4309.097415992007,6,1548568800.0,-4.7,0.9,270,78,3.4,-7.9,1021.3,1030.7,0.0,1980,-7.0
391,4354.927451615107,6,1548572400.0,-5.1,0.8,250,80,3.3,-8.0,1021.9,1031.3,0.0,1855,-7.4
392,4460.6626243083065,6,1548576000.0,-5.0,0.9,20,82,3.5,-7.6,1022.0,1031.4,0.0,1891,-7.3
393,4562.47172185022,6,1548579600.0,-4.1,1.9,250,77,3.5,-7.5,1022.7,1032.1,0.0,1769,-4.2
394,4597.842641256358,6,1548583200.0,-1.4,0.4,0,63,3.5,-7.5,1022.6,1031.9,0.0,1601,0.2
395,4570.709823980505,6,1548586800.0,1.6,0.9,360,49,3.4,-7.9,1022.5,1031.7,0.0,1981,5.2
396,4526.159782309206,6,1548590400.0,3.9,1.1,250,38,3.1,-9.1,1021.7,1030.8,0.0,1938,9.8
397,4501.379502668604,6,1548594000.0,4.5,1.2,180,37,3.1,-8.9,1019.6,1028.7,0.0,1955,13.0
398,4508.003062907816,6,1548597600.0,6.6,1.5,250,34,3.3,-8.1,1019.1,1028.1,0.0,1972,15.2
399,4562.200427922155,6,1548601200.0,7.4,1.7,270,34,3.5,-7.4,1018.1,1027.1,0.0,1968,14.3
400,4681.122389849889,6,1548604800.0,7.1,1.1,290,39,3.9,-5.9,1017.5,1026.5,0.0,1989,11.5
401,4803.121801448036,6,1548608400.0,6.7,1.0,290,39,3.8,-6.3,1016.9,1025.9,0.0,2000,6.9
402,4868.380066661354,6,1548612000.0,4.8,1.7,270,46,4.0,-5.8,1016.4,1025.4,0.0,2000,2.1
403,4886.318709988753,6,1548615600.0,3.2,1.3,320,58,4.5,-4.2,1016.5,1025.6,0.0,2000,-0.3
404,4878.150207439798,6,1548619200.0,2.1,0.9,290,63,4.5,-4.2,1016.8,1025.9,0.0,2000,-1.8
405,4848.8817688699455,6,1548622800.0,1.5,0.8,250,69,4.7,-3.5,1017.3,1026.5,2.0,2000,-2.2
406,4784.529814224444,6,1548626400.0,1.6,1.1,160,70,4.8,-3.2,1016.8,1025.9,7.0,2000,-1.7
407,4713.03321206881,6,1548630000.0,1.5,1.4,180,71,4.9,-3.1,1016.0,1025.1,2.0,2000,-1.4
408,4666.687567214435,0,1548633600.0,1.9,0.0,0,70,4.9,-3.0,1015.7,1024.8,8.0,2000,-1.2
409,4620.773232771671,0,1548637200.0,1.6,0.7,250,72,4.9,-2.9,1015.2,1024.3,3.0,2000,-1.1
410,4560.292615130193,0,1548640800.0,1.6,0.9,250,74,5.1,-2.5,1015.1,1024.2,0.0,2000,-0.7
411,4506.027995904238,0,1548644400.0,1.8,0.9,250,73,5.1,-2.5,1015.1,1024.2,8.0,2000,-0.3
412,4472.3105655863765,0,1548648000.0,2.1,1.0,180,74,5.3,-2.0,1014.3,1023.4,6.0,2000,-0.3
413,4463.373992512542,0,1548651600.0,2.5,1.1,160,74,5.4,-1.6,1013.4,1022.5,6.0,2000,0.0
414,4483.583117102814,0,1548655200.0,2.3,1.2,250,74,5.4,-1.8,1012.9,1022.0,9.0,1992,0.2
415,4508.009776698977,0,1548658800.0,2.4,1.3,250,80,5.8,-0.7,1013.2,1022.3,10.0,1060,0.6
416,4511.037480382521,0,1548662400.0,2.9,1.5,230,84,6.3,0.4,1013.5,1022.6,10.0,1744,0.7
417,4496.100070842842,0,1548666000.0,3.5,0.4,0,85,6.7,1.2,1013.8,1022.8,3.0,1278,1.1
418,4442.543417000797,0,1548669600.0,5.0,0.5,270,76,6.6,1.1,1014.2,1023.2,7.0,1059,3.9
419,4372.617070042299,0,1548673200.0,6.7,1.8,290,55,5.4,-1.7,1014.6,1023.5,6.0,663,8.4
420,4353.797569508293,0,1548676800.0,7.9,1.3,320,43,4.6,-3.9,1014.1,1023.0,4.0,785,12.3
421,4390.3197832409105,0,1548680400.0,8.3,2.6,340,33,3.6,-7.0,1013.5,1022.4,2.0,1235,14.5
422,4453.395365157789,0,1548684000.0,7.5,3.1,290,31,3.2,-8.5,1013.3,1022.2,0.0,1049,14.0
423,4543.983927146326,0,1548687600.0,7.2,2.3,20,23,2.3,-12.6,1013.8,1022.7,2.0,1672,12.9
424,4679.245001105721,0,1548691200.0,5.8,2.6,340,23,2.1,-13.7,1014.3,1023.3,2.0,1973,10.7
425,4834.701819613725,0,1548694800.0,4.9,1.9,320,34,3.0,-9.6,1014.9,1023.9,0.0,1891,6.3
426,4971.139675648107,0,1548698400.0,3.3,2.0,340,45,3.5,-7.5,1015.1,1024.2,2.0,1843,2.3
427,5066.646381340744,0,1548702000.0,2.6,2.2,20,47,3.5,-7.6,1015.7,1024.8,2.0,1887,0.3
428,5067.128262144778,0,1548705600.0,1.8,2.5,20,51,3.6,-7.2,1016.2,1025.3,5.0,1787,-0.8
429,4976.9151951056965,0,1548709200.0,1.3,2.8,20,54,3.6,-7.0,1016.6,1025.8,7.0,1800,-1.7
430,4870.27808750797,0,1548712800.0,1.3,2.0,20,56,3.8,-6.5,1016.7,1025.9,0.0,1836,-1.9
431,4760.463562742174,0,1548716400.0,0.2,2.2,50,58,3.6,-7.1,1017.2,1026.4,0.0,1876,-2.3
432,4642.066674528029,1,1548720000.0,0.0,2.6,20,56,3.4,-7.7,1017.5,1026.7,0.0,1973,-2.6
433,4542.56698939287,1,1548723600.0,-1.0,1.4,50,61,3.5,-7.5,1018.1,1027.3,0.0,1934,-3.5
434,4464.66514469615,1,1548727200.0,-1.0,1.6,20,59,3.3,-8.0,1018.2,1027.5,0.0,1983,-4.0
435,4387.477868530992,1,1548730800.0,-1.4,0.8,20,57,3.1,-8.8,1018.8,1028.1,0.0,1979,-4.5
436,4343.272778124132,1,1548734400.0,-1.4,0.8,20,59,3.3,-8.3,1018.8,1028.1,0.0,1983,-4.9
437,4404.634467842659,1,1548738000.0,-1.9,0.7,20,63,3.3,-8.0,1019.2,1028.5,5.0,1994,-5.1
438,4597.517827065386,1,1548741600.0,-2.8,1.5,20,65,3.2,-8.4,1019.0,1028.3,0.0,2000,-5.6
439,4955.582731604481,1,1548745200.0,-2.8,1.7,50,59,2.9,-9.7,1019.5,1028.8,0.0,1994,-6.0
440,5474.571717153066,1,1548748800.0,-2.9,3.3,50,58,2.9,-10.0,1019.4,1028.7,0.0,2000,-5.9
441,5949.921427171547,1,1548752400.0,-0.5,3.4,50,45,2.6,-11.0,1018.8,1028.0,0.0,1922,-2.8
442,6186.052771492395,1,1548756000.0,1.0,3.1,20,40,2.6,-11.1,1019.8,1029.0,0.0,1809,1.0
443,6189.071473588365,1,1548759600.0,3.2,1.5,200,33,2.5,-11.5,1020.1,1029.2,0.0,1926,6.5
444,6069.7590390817895,1,1548763200.0,3.8,1.1,230,32,2.6,-11.4,1019.4,1028.5,0.0,1966,11.7
445,5970.864997442634,1,1548766800.0,5.9,1.0,270,28,2.6,-11.2,1018.3,1027.3,0.0,1936,15.8
446,5953.1229716492135,1,1548770400.0,8.1,1.5,270,23,2.5,-11.8,1018.0,1026.9,0.0,1953,17.2
447,5964.341831599839,1,1548774000.0,7.7,1.3,230,18,1.9,-15.1,1017.6,1026.5,0.0,1923,16.3
448,5977.210301289073,1,1548777600.0,8.6,1.3,250,15,1.7,-16.6,1017.5,1026.4,0.0,2000,13.4
449,5966.056577648767,1,1548781200.0,8.7,1.6,230,15,1.7,-16.5,1017.3,1026.2,0.0,1991,8.2
450,5846.825371663899,1,1548784800.0,6.5,1.0,230,21,2.0,-14.3,1017.2,1026.2,0.0,2000,2.6
