거래일,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
2020-01-04,63241.25509,60954.43501,60667.26546,60777.93951,60657.77922,61290.30108,61406.01631,61397.79236,62889.17666,63045.916,62457.89041,60807.51024,58534.2344,58825.41533,58857.83892,58889.2553,60019.79621,61640.45535,62405.21745,61908.92214,61193.68214,60403.30274,60518.92069,62171.17059
2020-01-05,59394.97819,56924.75096,55793.02336,55423.06078,55716.54074,55925.29297,56369.15895,56663.08176,56568.03459,54863.32679,54468.88198,53477.25698,53450.56399,53978.42192,54192.84449,55249.35587,56307.33184,59294.85371,61049.97151,60845.17888,60281.43223,59660.90311,59940.43736,60148.09795
2020-01-06,57140.0017,55566.19894,55873.58136,56436.76585,56971.78675,58435.89567,61296.09472,65620.58924,73902.20832,78100.17098,78782.67571,78321.44375,74731.10072,77601.21751,78087.20576,77432.63735,77541.70384,75490.70776,72591.76335,70306.45557,68201.33964,66116.43864,64903.37114,66231.90768
2020-01-07,62661.68882,61065.05538,61011.76013,61382.44972,61910.12452,62525.59942,64317.78391,66969.01182,73149.42445,76582.08633,76798.79564,76256.11831,72876.08997,75188.55351,75411.64162,74421.69807,74293.53295,72250.99394,70315.4664,68205.02307,65989.78631,64170.70076,63207.30745,64503.59115
2020-01-08,60880.73548,58673.53052,59035.44786,59408.48379,60126.42657,61473.66678,63481.96413,66749.85612,72686.40112,75672.76119,75997.21146,75203.37571,71375.63702,73933.55153,74214.94807,73687.96091,74156.15459,72671.20588,71007.34078,69097.53649,67369.07526,65613.09735,64821.07331,66255.43423
2020-01-09,62807.72475,60510.81838,60696.48322,60402.64006,60847.69392,62363.53165,65514.87032,69063.05955,74134.41141,75918.02993,74342.35688,72591.19808,68097.90138,70677.41757,71629.88035,71998.52469,73649.25613,73774.03163,72694.17563,70694.61698,68716.69876,66880.05435,65912.06838,67378.50981
2020-01-10,63950.56146,62183.39966,62155.10262,62374.05424,62642.46931,63740.58137,66095.75784,69333.82048,75107.40424,76307.64834,74210.11915,71788.32021,66903.2645,68854.53401,69573.31006,69897.46135,71779.91493,71758.84362,71089.51113,69334.41564,67859.84654,66021.0323,65184.40712,66495.85769
2020-01-11,63247.09894,60823.39859,59833.31444,59717.0908,60122.67756,60311.77654,60729.7922,61570.41918,63397.65796,62927.955,61726.22917,60364.54632,58732.34732,59702.09497,59653.0003,59481.24869,60192.03098,61720.41622,62720.43894,62080.17936,61305.50283,60448.97247,60573.50298,62095.96207
2020-01-12,59025.89765,56548.45656,55820.83313,55323.4683,55500.96138,56088.44716,55828.79276,55582.01153,55887.9899,55167.10712,55862.74775,55344.08598,55282.88112,55316.98537,55278.65878,56305.45497,57045.78511,59549.90625,61309.00557,60880.32774,60315.14534,59882.84072,60192.1989,60538.1081
2020-01-13,57602.01121,55845.48874,55930.90437,55676.6745,56253.59421,58081.68236,61476.23322,65716.18751,74228.09917,77271.90056,76757.57996,75154.5738,70330.52597,72395.9677,73023.71518,73084.75515,75079.2872,75273.93204,74121.85256,72029.28299,69832.28091,67724.53922,66517.58347,67546.00709
2020-01-14,63954.8308,61736.37361,62144.93082,62377.85697,62765.68553,63925.813,66521.18907,69512.12918,76295.03142,79128.914,77826.18438,75576.96613,70406.81791,72386.89141,73172.57962,73603.55962,75153.34263,75345.09216,74432.05845,72335.85554,70188.25104,68022.84225,67049.36443,68279.276
2020-01-15,64693.22916,63043.13898,63110.46844,63567.96596,63538.16908,64366.07084,67165.09596,70654.59647,76797.64486,78308.27335,76134.11147,73805.27516,69527.74281,71288.50542,72362.41559,72930.26646,74985.13746,75164.9693,74071.61712,72155.63986,70108.14206,68080.03093,66978.36327,67988.46135
2020-01-16,64531.36308,62500.38148,62257.78197,62629.30897,63613.30793,65136.33324,68079.83454,71026.33257,76622.68605,79018.63064,77382.25025,74696.31958,69377.86774,70902.0319,71897.04519,72425.30058,74692.74303,75152.9422,74258.59088,72175.83771,70023.89939,67711.6917,66586.63932,67861.30574
2020-01-17,64614.46794,62124.92385,61577.41323,62002.93532,62444.04948,64050.4082,66966.05149,69853.86643,75790.32717,78284.31176,77100.8826,74422.54505,68881.75501,70489.03931,70952.80924,71386.04809,73166.48621,73235.48215,72385.88082,70493.53943,68999.35573,66923.74466,65947.35055,67194.22474
2020-01-18,63951.56712,61596.25613,61363.04125,61356.18651,61256.40562,61029.56641,61135.67106,62198.26131,64601.77712,64014.76291,63038.6089,61484.68815,59292.84191,59752.74931,59616.49353,59603.10237,60194.03859,61761.43271,63324.8225,63008.90993,62383.27537,61374.99595,61332.21835,62397.38912
2020-01-19,59503.41202,57194.21424,55849.95855,55335.66724,55074.20534,55369.3113,56009.90647,56146.89383,56730.77272,57341.27125,57724.5915,56878.81619,56823.4334,57532.68981,57602.7116,57983.90683,58804.6956,59532.62872,61551.03094,61469.86326,60877.29376,60260.71758,60508.96343,60877.11409
2020-01-20,57790.91054,55934.67851,55848.70665,55793.00127,56331.49081,58148.55039,61519.47229,66414.33541,73641.47401,76080.21076,74459.29994,72597.0052,69376.40253,70470.83178,71145.39668,71974.97608,73674.83229,73821.652,73234.28633,71390.58643,69296.70273,67224.94327,66138.05914,67055.4515
2020-01-21,63511.74585,62065.08171,61816.77044,61488.87974,61922.72155,63378.37237,66440.63281,70205.65945,76212.48402,76931.39032,74689.88163,72228.0549,67378.07001,69418.99166,70154.95423,70409.17772,72552.92245,73093.76079,73244.87176,71425.40541,69526.52745,67214.65754,65933.6695,66566.17727
2020-01-22,62866.72743,60843.06646,61267.65613,61099.81201,60826.97717,61860.48814,64146.6129,67491.00321,74463.624,78021.43157,78088.22789,77445.36663,73616.49955,75879.53413,75959.44946,74934.10301,74888.82301,73137.06059,71377.67909,69398.32413,67603.23223,65814.34802,64947.26096,65964.09791
2020-01-23,62591.1405,60218.45944,60252.33159,60407.33157,60595.51187,61262.26769,63402.51424,65696.6512,71474.18866,73291.29077,71940.53532,69427.58999,64823.19553,64933.59639,64508.21055,63237.61124,62758.12185,61975.28552,62611.49565,61759.29794,61036.11787,60011.31182,59616.33137,61078.97472
2020-01-24,58074.94332,54962.48084,52949.50732,52079.09817,51815.7193,52029.38297,52319.31931,51752.78344,50874.94492,49449.34236,49244.86711,48827.9387,48327.30955,48442.75846,48117.98995,47724.02702,48821.45411,51186.75879,52929.99609,52722.15323,52374.56702,52190.94321,52954.96153,53583.12733
2020-01-25,50959.29007,48790.37897,47631.24268,47169.61831,47252.46998,47609.18863,48139.31858,48394.11742,47005.6998,44260.82441,43915.64677,44195.61058,43874.96625,43929.29999,44376.59064,45061.51585,45408.70053,47118.3626,49166.71538,49362.38192,49453.54622,49775.86381,50961.54058,52072.34122
2020-01-26,49886.29605,48193.62908,47308.60727,46569.86836,46798.49601,46972.94778,47190.49078,47292.93903,47352.27583,47019.70488,47393.39524,47366.44273,47179.836,47307.74687,46916.1356,47038.13738,47757.53788,49924.68859,51750.42486,51705.766,51392.76804,51224.99572,52154.07195,52636.88686
2020-01-27,50054.91178,48622.21263,48205.99585,48146.01678,48470.53732,48494.74086,48288.01081,48453.97909,50324.71445,51916.0451,53534.1521,54284.32085,53975.44621,54325.67787,54377.29126,54386.5741,54972.71418,56121.86497,57314.8288,56860.93969,56064.48944,55124.97037,55250.54663,55395.82623
2020-01-28,52660.03615,51238.96201,50859.53853,50551.50729,51219.03083,52495.40995,55282.68927,58257.76432,66128.73754,69521.38665,69129.1874,68047.911,64292.22241,66143.58562,67034.83643,67130.68334,67998.41613,67316.06309,66727.37511,65001.46565,63406.20384,61728.19862,60886.20738,61637.91064
2020-01-29,58221.30302,56647.54861,56539.41409,56162.09873,56477.64049,57899.10827,60833.6015,64394.41814,70238.12535,72565.58136,71140.95095,69229.95674,65755.98468,68344.26101,69313.92115,69209.84772,69864.69741,68766.25074,68398.92635,66964.99742,65287.11509,63488.06146,62620.46231,63110.93507
2020-01-30,59355.49903,57219.50004,57735.60481,57976.05293,58096.27403,59454.11866,61818.80272,64736.67233,70864.75019,71800.75255,69803.33305,67746.45701,65216.61751,67218.83997,68432.96805,68599.79655,69636.80043,69205.67031,69209.66509,67633.82985,65951.67274,64111.42812,63071.22774,63949.82239
2020-01-31,60335.75345,57828.44825,58574.42958,58475.17726,59181.19328,60063.69192,62509.83572,65021.6799,70873.07121,72414.34766,70963.52615,69549.74254,65936.86522,68227.50147,68698.80022,68146.34922,68771.63064,68169.56026,68037.66736,66740.29201,65353.14793,63859.06413,63218.1006,64296.83654
2020-02-01,60959.92375,58485.91469,57328.84365,57789.2444,58228.51406,58972.70044,59208.52451,59354.0934,60823.61251,61076.70664,61156.20735,59910.05497,57784.65496,58322.37493,57916.80782,57959.46729,58269.96285,59219.54735,60983.0142,60660.61721,59895.57197,59086.17092,59345.2359,60377.68411
2020-02-02,57464.08336,55199.68118,54050.03266,53359.90807,53534.17032,53694.55359,54389.36918,54439.76589,54101.07247,53010.49168,52582.26788,52534.3425,52847.98219,53175.00819,53488.76099,53504.74957,53985.2038,56496.46196,59433.53585,59623.17636,59088.14827,58259.29644,58498.37391,58659.96909
2020-02-03,56234.84684,54714.71368,53629.90337,53700.12632,54522.75085,56245.84952,60279.41027,64948.56117,72129.26704,74083.88743,72414.91284,70654.8257,66540.43667,68721.41787,69368.74754,69604.42761,71369.46268,71683.37303,72035.99693,70251.76786,68300.33414,66267.48798,65472.18039,66363.5564
2020-02-04,62881.28475,61802.4532,61573.37931,61189.32845,61463.75381,62734.19875,65644.66269,69189.61497,74874.64852,75312.84772,73005.75743,70864.34787,66465.61197,68382.97031,69428.98419,69891.16609,71855.91152,72243.71796,72458.53085,70773.32285,68930.09216,66816.43258,65719.91199,66596.61107
2020-02-05,63416.74417,62323.2914,62018.9995,61503.36423,62032.0713,63410.49318,66146.73753,70278.58148,76223.13803,77921.88729,76441.37541,74161.19821,69625.39926,71630.45098,72383.53866,72754.19097,74760.27277,75094.58304,74932.84969,73298.88243,71072.34141,68897.79174,67694.85758,68872.73581
2020-02-06,65659.0174,64386.00028,64078.53433,63542.93537,63896.65885,64948.09951,67757.96044,71578.13709,77232.34802,78585.87553,76912.69451,74846.52457,70472.23107,73214.51874,74213.91155,74424.64154,75873.84128,75421.72766,74801.58806,72805.99737,70473.11386,68184.32411,66890.31919,67808.09419
2020-02-07,64800.91819,62682.90402,62969.60844,63202.8971,63228.77981,63676.24203,65106.87784,68569.48485,75332.48636,76683.18334,74842.0549,72615.02643,68212.98005,70529.52223,71469.05288,71987.25731,73357.74686,72670.93086,71724.47934,69698.25916,68190.77307,66204.78902,65318.96405,66237.86632
2020-02-08,62833.79872,60493.78006,60362.82319,60282.01265,59657.37489,59574.06339,59279.21293,60016.92897,62144.23583,62195.09896,61616.80681,59981.92052,57709.51831,57856.02284,57869.74516,58364.53767,59149.19367,60259.57033,62603.4933,62298.0683,61497.33231,60476.93878,60799.44647,61968.67625
2020-02-09,59107.88644,56506.80128,55372.75709,54793.54017,54899.24607,55236.98173,55862.98085,55815.79054,55084.08443,53684.90389,53464.57126,53182.94027,53058.73498,52674.96234,52207.30472,52026.32118,53593.1665,56957.79451,60044.14612,60489.00895,59864.8371,58950.8774,59120.00785,59427.53305
2020-02-10,56416.61952,54781.92249,55071.30386,55294.45418,56560.7595,58369.36907,60796.53698,65397.52827,71750.21023,73749.5004,71855.97419,69568.96619,65068.89033,66634.07071,67175.63387,67334.20128,68745.96526,68798.93472,69252.78135,68095.17801,66536.82443,64535.22275,63591.02853,64486.32061
2020-02-11,61021.28662,59886.68015,59454.90925,59288.15003,59958.97262,61585.95436,64279.58461,67243.47491,72531.73991,73068.99092,70891.2879,68864.52204,64785.97129,66206.03803,66817.45307,67054.05079,68289.5653,67843.68287,68087.36218,66937.57964,65308.80972,63582.71561,62542.94479,63188.29869
2020-02-12,59467.6675,57711.01881,57392.10829,57086.33077,57754.75095,59457.58561,62783.22926,66205.11993,71110.59404,74258.43319,74490.28452,73756.32609,70235.16774,72674.04533,73035.24124,72069.60614,71782.9701,69255.71083,67709.13232,66304.01911,64844.10018,63155.35099,62168.1121,62819.73918
2020-02-13,59411.02257,58195.87148,57758.5327,57326.854,57628.8469,59149.05985,61509.68961,64040.52389,69527.16575,71205.6311,70101.17538,69164.05104,65204.98862,67198.53909,67633.35293,67353.19989,68016.03978,67134.13537,67506.11824,66538.35774,65003.47856,63374.22152,62547.09855,63092.03154
2020-02-14,59625.82488,58254.19952,57894.13507,57411.47728,58085.54837,59359.25048,61581.01064,63938.9061,68830.73522,69837.67384,68005.29997,65388.3928,62525.33453,62315.4525,62719.23318,62871.887,64236.8285,64055.22975,64919.32407,64315.56046,63182.39693,61756.39057,61115.90105,61906.2888
2020-02-15,58460.69693,56426.99089,56141.32653,56003.08731,56164.63091,56436.76332,56416.61024,56557.81427,57765.24032,56577.92366,55026.73093,53861.01803,53405.46466,54871.43874,56165.04825,56497.7584,56509.49749,56468.92569,57573.02046,57307.5252,56694.81059,56070.4054,56252.48071,57303.37713
2020-02-16,54380.60871,53173.62642,52405.09695,52185.27814,52648.00253,52873.24798,52809.32063,52925.66591,53946.05897,54716.4116,55832.72705,55828.61819,55898.44656,56035.04221,55792.72621,56407.33194,56764.66394,58385.03513,60643.65357,60885.59926,60266.86833,59537.33044,59664.89449,60008.88621
2020-02-17,57110.46522,55205.94682,55173.34845,55646.16396,56777.346,58699.19798,61490.08526,65760.9204,72969.52811,77113.25548,77586.34807,76942.42878,73066.95399,75752.87143,76487.04559,76366.37549,76957.47199,75377.67718,74069.7153,72118.03514,69760.8868,67489.47304,66208.7318,67509.46653
2020-02-18,64593.78789,62752.63382,62246.11504,62314.09254,62642.01878,64181.11856,67206.1649,70064.07651,75508.73674,77410.01318,76084.64783,73620.48721,68393.77197,69965.01393,70093.03955,69816.50063,71165.46003,71285.60588,71923.68121,70951.62007,68931.43072,66767.43003,65828.27301,67242.48664
2020-02-19,63770.34283,61805.87378,62181.65993,62159.32296,62638.47684,63726.81571,66403.89903,69321.23519,73987.53584,74990.22382,73485.12219,71098.51767,65978.4264,67913.90166,68521.33045,68540.10322,69853.33201,69390.9618,69480.42876,68534.81805,67012.00523,65262.53075,64318.20816,65368.06537
2020-02-20,61994.30576,59698.42789,59541.74144,59638.82846,60029.42509,61763.40114,64639.05034,67267.85967,71253.24935,71688.62205,69623.11348,67198.83946,64062.96536,64499.56568,64946.94801,65221.22635,66688.44354,66852.68057,67810.62552,67330.05294,65832.42611,64034.30389,63176.25539,64373.85105
2020-02-21,61051.85605,59573.16796,59158.72528,58982.16639,59529.94762,60970.6318,63794.9174,65653.121,69887.53074,70747.99297,69384.88473,67836.29286,63728.13941,64022.88028,64815.83366,65452.62952,66952.83694,65909.93854,65425.28893,64386.67513,62991.24344,61532.90872,60658.07899,61730.64413
2020-02-22,58379.07609,56248.68639,55802.40369,55539.80211,55745.75452,55748.39317,55867.54114,56344.59977,57418.75638,56637.15152,55966.099,54743.29677,54039.89978,54059.23668,54609.95966,55840.2551,57122.88089,57735.53068,58991.35515,59370.91386,58532.82766,57710.97818,57797.39524,59048.90043
2020-02-23,56163.06649,53771.16922,52903.88649,52032.30282,52202.64196,52895.54217,53611.23667,53270.08565,51898.20345,51461.41427,50287.22159,50147.02413,49918.68985,49933.64865,49595.6213,49872.23598,51384.67564,53648.16118,57161.1589,58057.52799,57351.11703,56672.61493,56928.89593,56875.55008
2020-02-24,53920.43559,52429.73489,52407.83468,52576.87609,53351.01752,54966.18822,57751.57767,62328.19605,67316.17311,68444.50648,66819.19108,64694.53799,61627.93132,63363.75795,63961.78713,64175.98207,65427.13135,64744.53313,65109.72145,64223.19132,62610.77723,60956.07104,59908.95772,61269.00894
2020-02-25,57734.53673,55749.77621,55884.17964,55737.64162,56280.64542,57793.97814,60474.90598,64192.39445,69088.86862,72737.69313,73443.58019,72992.86642,69998.80257,72110.6419,72279.37513,71061.47419,70597.68982,68133.39756,67000.55078,65747.26072,63756.2232,62005.74647,61056.72527,62295.88854
2020-02-26,58978.65818,58060.75858,57577.03331,57521.51629,58186.79218,59211.55464,61672.07716,64289.80073,68272.62121,69551.90596,67819.27955,65742.16767,62665.88062,64292.24332,64406.81149,64155.23864,65177.40449,64615.77196,65164.84618,64591.45951,63155.20593,61722.32883,60993.64554,61888.88772
2020-02-27,58467.23056,56131.43784,56030.19016,56586.47549,56979.90182,58195.40949,60021.6584,62909.05056,67395.04301,67733.0936,66051.43126,64815.22183,61313.5473,63223.39493,63417.18497,63255.71143,64338.61129,64412.00454,65494.84987,64960.01528,63142.04049,61349.19081,60563.43879,61565.87816
2020-02-28,58385.19064,55930.47403,55485.64749,55761.38981,56160.1814,58010.2747,60761.60252,63673.91987,67906.73135,70659.65125,71131.4449,70879.97751,67861.19079,70220.31189,70334.7821,69524.42656,69299.26281,66909.47005,65613.12715,64465.52701,62735.47497,61104.42901,60463.227,61512.03346
2020-02-29,58272.37008,55976.08249,54929.76181,54646.97862,54848.26205,55237.75706,55313.96455,55485.04539,56351.43151,56354.18442,56514.5382,55694.30752,54092.1476,54467.89517,54266.5545,54715.6503,54859.7114,54682.30131,56273.71363,57034.09916,56348.83055,55711.3073,56011.80364,57007.33647
2020-03-01,53959.75947,51390.93911,50120.92497,49710.11163,49814.58368,50405.04405,50795.70565,50573.11409,50354.77094,50379.54885,50757.80031,50409.05013,50548.68147,51037.85691,51419.92096,51782.8116,52727.16087,54050.4243,55953.34291,56221.88115,55513.10094,54910.09936,55189.43669,55215.83975
2020-03-02,52613.99863,52157.61698,51634.18062,51638.72169,52098.44334,53937.63514,56537.9172,60463.76769,66032.48589,67245.11948,65643.7425,64010.68263,60932.30043,61517.93155,62101.57322,62425.06079,64407.06667,65294.68328,66416.77944,65782.15565,63552.83346,62071.21602,61469.7612,61585.59156
2020-03-03,57993.73276,56475.71933,56268.81613,56104.03486,56698.01611,57992.05491,59745.99522,62446.80669,67221.04012,67710.71338,66465.71605,65252.00167,61612.88555,63711.2004,64721.29042,64877.39813,65695.93107,65782.41491,66372.65969,65647.59891,63331.24692,61675.86833,60964.59762,60957.29583
2020-03-04,57651.17167,56276.26234,56106.84473,56294.39877,56601.31831,57959.11767,60495.38485,63693.05224,67098.33306,68085.55298,66738.1139,64896.05705,61543.70977,63556.99666,64723.00088,65371.29746,67204.00426,67928.44301,68371.84724,67581.93753,65346.87624,63630.51833,62828.73687,63263.26845
2020-03-05,59940.16656,58026.14127,57902.25855,57997.06408,58312.31758,59543.54203,62081.25445,64526.01803,68503.35466,68779.27967,67016.96212,65069.16523,60804.12688,62326.06207,62970.36313,63185.07009,65075.46985,66284.44256,67708.00326,67552.65813,65167.28518,63401.89691,62879.23735,63390.93312
2020-03-06,60256.55308,58012.85145,57772.65412,58093.36404,59085.41804,60384.25482,62585.11671,64643.06792,67866.70637,67707.98481,65789.63916,64079.3988,60563.79584,61566.63691,62205.20239,61968.96209,63623.24544,64319.6122,65610.91158,65485.5221,63371.85837,61892.23355,61450.36775,61909.93273
2020-03-07,58361.87351,55924.74791,54796.41984,54794.68703,54897.83701,54871.74623,55735.22041,56427.50513,58420.80434,59212.43569,59255.46011,58274.60706,56440.36009,57333.05244,57769.1398,58165.53335,58035.40808,57339.96417,57952.70525,58220.87552,57256.14876,56643.04231,56873.59597,57890.66337
2020-03-08,54913.38441,52428.17178,51301.25242,50890.65778,51084.69324,51379.08339,51830.7811,51436.72804,50124.26176,49493.14695,49089.02914,48309.22572,47096.61803,47186.49403,47090.11181,47308.97319,48059.79409,50586.37802,53996.95413,55496.68935,55068.98174,54710.3074,54905.49194,54729.60404
2020-03-09,51604.26969,50840.82682,50588.66328,50677.14442,51632.71557,53164.55436,56427.89681,60025.53312,65798.92807,67444.74624,66400.3851,65316.31127,61911.85442,64170.70707,65417.47821,65816.62748,66822.79867,66438.18201,66049.20282,65073.41899,62776.9921,61055.13671,60329.25743,60689.94873
2020-03-10,57030.06022,55511.75309,54985.10147,55367.12155,55763.50215,57219.24178,59635.80189,62629.14254,67779.51558,70564.61437,70548.0475,69937.00878,66951.83209,69322.85644,70010.76817,69458.34877,69796.18834,68856.14217,67813.60915,66609.91665,64276.96921,62596.98653,61885.95722,62686.78227
2020-03-11,59222.16605,57818.58009,57610.09278,57322.94905,57718.3456,59271.87165,61612.39426,63627.04643,66805.64106,66739.24974,64984.47056,63143.77963,59885.15545,60981.24988,61668.05713,62166.46076,63827.73253,64957.96862,66392.36406,66633.97887,64518.6359,62896.72237,62283.97993,62883.6003
2020-03-12,59357.02296,57404.97696,57556.30137,57388.95788,57935.46084,59035.9284,60717.86057,63292.84485,66731.58758,66728.04555,64933.44837,63150.15361,59580.48915,60246.96097,60885.46457,61430.33942,63400.81561,64685.41752,65974.92067,65799.71482,63605.75281,62181.76984,61579.26938,62220.5104
2020-03-13,58816.41304,56642.41225,55899.16535,55615.96148,56352.03061,57693.01945,59514.68065,61791.30635,66177.86812,66616.33329,64964.43758,62825.25792,59139.56434,60166.91488,61001.8974,61781.12474,63125.2179,63993.07561,65039.16713,65076.1208,63169.54811,61728.89589,61325.22327,61987.44808
2020-03-14,58682.16854,56205.45046,55076.76246,55438.61928,55880.96819,56466.49256,56821.2503,56693.52932,55837.22693,54108.38858,53130.29626,52353.72381,51768.49663,52063.81381,52184.67178,51941.61374,52670.44852,54706.48011,57036.98678,58182.63875,57143.6524,56499.99422,56571.8363,57376.42807
2020-03-15,54367.55212,52000.38268,50846.69913,50493.41601,50327.73165,50961.91914,51407.20463,50684.78995,49883.83075,49686.27982,49297.32798,48771.51275,48573.24765,48743.69377,48697.76066,48649.19362,49847.05818,52714.33626,55848.3819,57135.00842,56633.63859,55881.75504,56141.12387,56487.6541
2020-03-16,53606.53213,51988.34101,52720.81814,52862.81637,53596.09164,54918.0659,57058.07227,60839.9961,65668.59444,66782.69579,65171.98403,63394.40641,60256.14429,61105.78941,61773.93743,62289.28917,64339.13611,65511.01758,66566.94048,66585.60821,64518.97649,62478.87934,61851.27563,61897.89849
2020-03-17,58269.91058,56620.24088,56489.25931,56929.39552,57074.31232,58141.88715,60280.8726,62586.09859,66794.64093,68269.72508,67651.67529,66495.27553,62851.54019,63907.44095,63715.87582,63011.30782,63858.72423,64401.83094,65238.64133,65284.45016,63084.28141,61343.84436,60690.98146,61081.71287
2020-03-18,57556.90835,56580.55101,56071.01634,55881.7162,56300.64634,57706.42958,59670.87641,61625.62757,65705.2094,65403.83352,62844.6733,60742.29245,57760.65209,58378.82507,58923.69277,59370.44,60991.02393,61900.1851,62990.65106,63510.30638,62038.7028,60569.05532,59906.95203,60198.83724
2020-03-19,56741.16629,55508.24284,55064.13548,55028.21384,55333.98437,56393.85553,58315.59332,60557.69181,64466.10917,66660.98363,65083.73213,62535.64481,59443.51516,59967.84138,60480.36184,60775.45151,62506.28502,63480.69509,64894.31304,65181.28362,62950.29624,61165.58549,60583.98753,61042.9862
2020-03-20,57299.50026,55438.69197,55366.20017,55354.38597,55856.6176,57393.53388,59842.76578,60818.58844,63004.83137,62822.43995,61058.53263,59379.86271,56267.98053,57446.30182,58378.32114,58829.5359,60391.97438,61210.03899,62300.71803,62809.88741,61008.70238,59557.60232,59041.47666,59637.53183
2020-03-21,56171.79363,54726.38633,54376.30683,53957.23711,54126.40472,54717.03467,53591.43353,53695.86156,53717.00547,52432.31894,51238.67503,50169.57473,49577.4903,50215.70179,50616.98677,50872.89911,51000.07593,51947.17592,54044.5547,55153.76056,54492.36525,53693.72954,53586.78993,53933.95807
2020-03-22,50944.56693,48579.65652,47461.15972,47227.8798,47206.96771,47991.38563,48430.17551,47949.30899,46643.28738,45627.99328,44942.60806,44345.01943,44397.72086,44838.03598,45207.9427,45990.81845,46906.43419,48887.93203,52000.22343,53839.47175,53538.12251,52978.67611,52998.89785,52487.91782
2020-03-23,49522.93344,48379.18205,48773.93344,49240.08326,50209.06857,51985.76329,54823.47582,57412.76632,60804.86981,61059.53635,59434.05368,57919.28634,55964.39265,56493.36803,57323.06709,57923.73796,59815.80273,60950.29866,62166.08821,62751.09983,60921.6876,59427.79123,58655.83981,58593.00932
2020-03-24,54882.72059,53264.74626,53299.37858,53518.17876,54266.7122,55728.17979,57606.30461,59688.86798,62054.33748,61831.77607,59705.14971,57798.91717,55744.71421,56324.23933,57279.48028,57890.58055,59661.40558,60786.46208,62122.71336,62855.84024,61016.9302,59484.45156,58705.54175,58555.04501
2020-03-25,55681.6327,54498.88005,54318.36264,54472.21727,55001.35988,55910.0948,56935.77157,58738.61109,61828.79903,61435.97184,59535.0269,57847.78788,54840.25182,56205.68004,57319.25957,58111.94213,59884.9342,60654.85015,61299.36573,61693.5412,60268.77272,58966.46011,57944.44597,57751.88568
2020-03-26,54398.92427,53711.93307,53241.72339,52826.10613,53399.37715,54619.97284,56022.38645,58260.77802,62594.49174,63390.17602,62733.28706,62198.8788,59823.0504,62408.74507,63588.58471,63509.6959,64053.13992,63262.02287,62635.31921,62045.43424,60040.79307,58655.52432,57805.34772,57800.28582
2020-03-27,54179.74084,53212.42429,52984.79247,52580.36929,52870.31694,54109.84759,55632.29479,57749.30922,63068.8324,64714.80357,64206.32385,63348.80201,60211.75392,60607.73145,60132.92126,59254.04946,59795.24908,59660.06623,60213.10242,60833.75905,59451.20493,58249.36206,57662.2281,57768.81894
2020-03-28,54379.28708,52149.61951,51609.71996,51222.19849,51441.34161,52125.21255,52701.95779,52403.86869,53295.33104,52934.20825,52697.25125,52341.66401,50474.229,50435.7777,50384.87073,50412.61508,51116.03513,51935.28266,53832.37602,55284.75108,54641.69783,53904.54825,53868.8569,54164.28404
2020-03-29,51146.32375,49034.55648,48364.90018,48083.45307,48368.79607,48783.5809,48632.79797,47904.77479,47097.92509,46487.77588,45292.58729,44491.54652,44410.99939,44299.81899,44743.9858,45110.41069,47129.74338,49315.34941,51819.813,53591.21843,52987.15413,52468.14616,52396.70722,51873.552
2020-03-30,48937.18342,47454.50092,47549.56328,47954.82979,48686.7496,50611.26477,54114.51463,57508.68143,59533.80224,60562.67259,59076.23864,57673.62262,55278.69144,56146.04504,56871.11688,57321.22855,59001.68562,59956.05762,61049.64281,61967.01868,60264.81662,58813.19882,57868.69503,57849.29175
2020-03-31,54187.64913,52466.47865,52706.21011,53036.32903,53634.72906,55384.19067,57598.62317,58493.53923,60402.22532,60300.71036,58384.72184,56885.75954,54579.20324,55793.4639,56792.9772,57599.75616,59340.99163,60133.8763,61022.41784,61735.6911,60007.88257,58426.3848,57558.725,57441.80762
2020-04-01,54013.69274,53051.51209,53366.62367,53355.22172,53488.56714,53750.85202,55225.02545,58053.98252,62476.61262,63513.09638,62110.5483,59664.78157,56302.556,56988.92118,57718.69019,58239.149,59759.04776,60206.93754,61080.29152,62208.32394,60932.85507,59550.60656,58707.90917,58709.01547
2020-04-02,55225.08704,53968.20109,53598.69285,53609.30849,53930.90229,54523.50063,56542.1913,58583.08927,60918.69492,61108.64583,59542.7842,58270.19783,55279.64644,56464.36439,57499.29977,58214.80606,60042.44163,60572.98024,61500.64206,62370.30824,60702.45901,59162.49873,58353.6283,58600.02507
2020-04-03,55008.54419,53976.88496,53776.75832,53582.76881,54152.97488,54902.95339,56303.37846,57658.90909,60177.3633,60062.81979,58183.02335,56651.53184,55177.99192,55556.61953,56006.88185,56770.61099,58352.46998,58948.50778,59847.93598,60947.65208,59583.77123,58368.24017,57648.33698,57936.66088
2020-04-04,54451.79317,52081.73198,51882.66338,51994.07504,51962.40798,51843.71941,51969.27828,51406.96666,50979.48041,50295.54479,49378.7546,48403.70302,47849.27471,48171.27777,48007.10199,48366.93481,48501.45392,50226.30911,52742.79368,54755.32305,54340.13115,53607.76247,53461.74158,54132.32821
